class,compound,bottle,replicate,value,average
Alcohols,3-octanol,1800 Anejo,3,0.03344482287052443,0.033
Alcohols,3-octanol,1800 Anejo,4,0.03409679715186827,0.033
Alcohols,3-octanol,1800 Anejo,5,0.029416469942421225,0.033
Alcohols,3-octanol,Jose Cuervo Especial,1,0.03824683466065327,0.037
Alcohols,3-octanol,Jose Cuervo Especial,2,0.03486986932480775,0.037
Alcohols,3-octanol,Jose Cuervo Especial,3,0.04077042213132576,0.037
Alcohols,3-octanol,Jose Cuervo Especial,4,0.039016885037877654,0.037
Alcohols,3-octanol,Jose Cuervo Especial,5,0.03746543775949786,0.037
Alcohols,3-octanol,Herradura Reposado,1,0.022251769977378984,0.023
Alcohols,3-octanol,Herradura Reposado,2,0.025114275849687506,0.023
Alcohols,3-octanol,Herradura Reposado,3,0.022936213034082244,0.023
Alcohols,3-octanol,Herradura Reposado,4,0.02228789064434756,0.023
Alcohols,3-octanol,Herradura Reposado,5,0.022284378837814832,0.023
Alcohols,3-octanol,Milagro Select Barrel Reserve Reposado,1,0.15612044084571647,0.064
Alcohols,3-octanol,Milagro Select Barrel Reserve Reposado,2,0.0052796124923110005,0.064
Alcohols,3-octanol,Milagro Select Barrel Reserve Reposado,3,0.1323203365389951,0.064
Alcohols,3-octanol,Milagro Select Barrel Reserve Reposado,4,0.167110783932492,0.064
Alcohols,3-octanol,Milagro Select Barrel Reserve Reposado,5,0.12396345997282787,0.064
Alcohols,3-octanol,Siete Leguas Reposado,1,0.023414236292728624,0.023
Alcohols,3-octanol,Siete Leguas Reposado,2,0.029006895839919652,0.023
Alcohols,3-octanol,Siete Leguas Reposado,3,0.018440353053748033,0.023
Alcohols,3-octanol,Siete Leguas Reposado,4,0.018456978104495286,0.023
Alcohols,3-octanol,Siete Leguas Reposado,5,0.020751264290590436,0.023
Alcohols,3-octanol,Clase Azul Reposado,1,0.020657493637021056,0.024
Alcohols,3-octanol,Clase Azul Reposado,2,0.0235211277779549,0.024
Alcohols,3-octanol,Clase Azul Reposado,3,0.028823755612696535,0.024
Alcohols,3-octanol,Clase Azul Reposado,4,0.022298960291298343,0.024
Alcohols,3-octanol,Clase Azul Reposado,5,0.02175899291169535,0.024
Alcohols,3-octanol,Corralejo Reposado,1,0.01719202690484547,0.02
Alcohols,3-octanol,Corralejo Reposado,2,0.027538613369316522,0.02
Alcohols,3-octanol,Corralejo Reposado,3,0.024494641089009422,0.02
Alcohols,3-octanol,Corralejo Reposado,4,0.0159813305427858,0.02
Alcohols,3-octanol,Corralejo Reposado,5,0.01231817414269807,0.02
Alcohols,3-octanol,Avion Silver Reposado,1,0.020686355682941138,0.02
Alcohols,3-octanol,Avion Silver Reposado,2,0.02308939432489909,0.02
Alcohols,3-octanol,Avion Silver Reposado,3,0.021083012783648748,0.02
Alcohols,3-octanol,Avion Silver Reposado,4,0.02560669739837814,0.02
Alcohols,3-octanol,Avion Silver Reposado,5,0.01988255919079367,0.02
Alcohols,3-phenylpropan-1-ol,Cazadores Anejo,1,0.10339987984401622,0.31
Alcohols,3-phenylpropan-1-ol,Cazadores Anejo,2,0.41216889203209595,0.31
Alcohols,3-phenylpropan-1-ol,Cazadores Anejo,3,0.49476199966663625,0.31
Alcohols,3-phenylpropan-1-ol,Cazadores Anejo,4,0.3271158516056933,0.31
Alcohols,3-phenylpropan-1-ol,Cazadores Anejo,5,0.27143599884599434,0.31
Alcohols,3-phenylpropan-1-ol,El Jimador Anejo,1,0.34448455228509,0.373
Alcohols,3-phenylpropan-1-ol,El Jimador Anejo,2,0.3843413281413096,0.373
Alcohols,3-phenylpropan-1-ol,El Jimador Anejo,3,0.3798446645275511,0.373
Alcohols,3-phenylpropan-1-ol,El Jimador Anejo,4,0.372184661941121,0.373
Alcohols,3-phenylpropan-1-ol,El Jimador Anejo,5,0.39275339759965977,0.373
Alcohols,3-phenylpropan-1-ol,Cabo Wabo Blanco,1,0.2881054645296702,0.298
Alcohols,3-phenylpropan-1-ol,Cabo Wabo Blanco,2,0.28260461092817446,0.298
Alcohols,3-phenylpropan-1-ol,Cabo Wabo Blanco,3,0.2866006404406476,0.298
Alcohols,3-phenylpropan-1-ol,Cabo Wabo Blanco,4,0.28806122378823806,0.298
Alcohols,3-phenylpropan-1-ol,Cabo Wabo Blanco,5,0.29025371797210386,0.298
Alcohols,3-phenylpropan-1-ol,Don Julio Blanco,1,0.26707936166964485,0.232
Alcohols,3-phenylpropan-1-ol,Don Julio Blanco,2,0.339993606349507,0.232
Alcohols,3-phenylpropan-1-ol,Don Julio Blanco,3,0.09908333465487879,0.232
Alcohols,3-phenylpropan-1-ol,Don Julio Blanco,4,0.3698244515813667,0.232
Alcohols,3-phenylpropan-1-ol,Don Julio Blanco,5,0.2452343690169262,0.232
Alcohols,3-phenylpropan-1-ol,Espolon Blanco,1,0.26794529697522457,0.281
Alcohols,3-phenylpropan-1-ol,Espolon Blanco,2,0.27359327765747576,0.281
Alcohols,3-phenylpropan-1-ol,Espolon Blanco,3,0.3087716231872761,0.281
Alcohols,3-phenylpropan-1-ol,Espolon Blanco,4,0.29408177087317183,0.281
Alcohols,3-phenylpropan-1-ol,Espolon Blanco,5,0.3224496111551338,0.281
Alcohols,3-phenylpropan-1-ol,Patron Silver,1,0.21472586855148817,0.245
Alcohols,3-phenylpropan-1-ol,Patron Silver,2,0.2163077297892926,0.245
Alcohols,3-phenylpropan-1-ol,Patron Silver,3,0.24811425177665136,0.245
Alcohols,3-phenylpropan-1-ol,Patron Silver,4,0.24671220153966705,0.245
Alcohols,3-phenylpropan-1-ol,Patron Silver,5,0.21426435549865144,0.245
Alcohols,3-phenylpropan-1-ol,Casa Noble Crystal,1,0.26186279372426746,0.267
Alcohols,3-phenylpropan-1-ol,Casa Noble Crystal,2,0.27309559686490337,0.267
Alcohols,3-phenylpropan-1-ol,Casa Noble Crystal,3,0.27909904549538095,0.267
Alcohols,3-phenylpropan-1-ol,Casa Noble Crystal,4,0.2851471706474131,0.267
Alcohols,3-phenylpropan-1-ol,Casa Noble Crystal,5,0.26712165664251186,0.267
Alcohols,3-phenylpropan-1-ol,Tres Generaciones Plata,1,0.27628547901909234,0.29
Alcohols,3-phenylpropan-1-ol,Tres Generaciones Plata,2,0.28382494980368417,0.29
Alcohols,3-phenylpropan-1-ol,Tres Generaciones Plata,3,0.2613591150256254,0.29
Alcohols,3-phenylpropan-1-ol,Tres Generaciones Plata,4,0.2837598914474003,0.29
Alcohols,3-phenylpropan-1-ol,Tres Generaciones Plata,5,0.3259036348386415,0.29
Alcohols,3-phenylpropan-1-ol,1800 Anejo,1,0.3592215531056585,0.289
Alcohols,3-phenylpropan-1-ol,1800 Anejo,2,0.2602321250819087,0.289
Alcohols,3-phenylpropan-1-ol,1800 Anejo,3,0.31090236592070297,0.289
Alcohols,3-phenylpropan-1-ol,1800 Anejo,4,0.23258175441356335,0.289
Alcohols,3-phenylpropan-1-ol,1800 Anejo,5,0.34221319781387793,0.289
Alcohols,3-phenylpropan-1-ol,Jose Cuervo Especial,1,0.241914533684028,0.302
Alcohols,3-phenylpropan-1-ol,Jose Cuervo Especial,2,0.2989988390914314,0.302
Alcohols,3-phenylpropan-1-ol,Jose Cuervo Especial,3,0.22341843402320077,0.302
Alcohols,3-phenylpropan-1-ol,Jose Cuervo Especial,4,0.2967810426413304,0.302
Alcohols,3-phenylpropan-1-ol,Jose Cuervo Especial,5,0.257968721682256,0.302
Alcohols,3-phenylpropan-1-ol,Herradura Reposado,1,0.1195837304451485,0.118
Alcohols,3-phenylpropan-1-ol,Herradura Reposado,2,0.12701245690417304,0.118
Alcohols,3-phenylpropan-1-ol,Herradura Reposado,3,0.12001317872091068,0.118
Alcohols,3-phenylpropan-1-ol,Herradura Reposado,4,0.12042545197499926,0.118
Alcohols,3-phenylpropan-1-ol,Herradura Reposado,5,0.12873892243744928,0.118
Alcohols,3-phenylpropan-1-ol,Milagro Select Barrel Reserve Reposado,1,0.15688886409593658,0.148
Alcohols,3-phenylpropan-1-ol,Milagro Select Barrel Reserve Reposado,2,0.1821710373151274,0.148
Alcohols,3-phenylpropan-1-ol,Milagro Select Barrel Reserve Reposado,3,0.10839015414285477,0.148
Alcohols,3-phenylpropan-1-ol,Milagro Select Barrel Reserve Reposado,4,0.1171130321803808,0.148
Alcohols,3-phenylpropan-1-ol,Milagro Select Barrel Reserve Reposado,5,0.1639149198205969,0.148
Alcohols,3-phenylpropan-1-ol,Siete Leguas Reposado,1,0.0748757164982321,0.344
Alcohols,3-phenylpropan-1-ol,Siete Leguas Reposado,2,1.178565766288552,0.344
Alcohols,3-phenylpropan-1-ol,Siete Leguas Reposado,3,0.3001054781168656,0.344
Alcohols,3-phenylpropan-1-ol,Siete Leguas Reposado,4,0.8186387067325145,0.344
Alcohols,3-phenylpropan-1-ol,Siete Leguas Reposado,5,0.2890549099748522,0.344
Alcohols,3-phenylpropan-1-ol,Clase Azul Reposado,1,0.08408695525877205,0.126
Alcohols,3-phenylpropan-1-ol,Clase Azul Reposado,2,0.1678962168502145,0.126
Alcohols,3-phenylpropan-1-ol,Clase Azul Reposado,3,0.10801839979172911,0.126
Alcohols,3-phenylpropan-1-ol,Clase Azul Reposado,4,0.13681617893099335,0.126
Alcohols,3-phenylpropan-1-ol,Clase Azul Reposado,5,0.19597793436449318,0.126
Alcohols,3-phenylpropan-1-ol,Corralejo Reposado,1,0.12265163432434961,0.112
Alcohols,3-phenylpropan-1-ol,Corralejo Reposado,2,0.16477265932303647,0.112
Alcohols,3-phenylpropan-1-ol,Corralejo Reposado,3,0.1402651617793472,0.112
Alcohols,3-phenylpropan-1-ol,Corralejo Reposado,4,0.06870345019972976,0.112
Alcohols,3-phenylpropan-1-ol,Corralejo Reposado,5,0.044491931963166434,0.112
Alcohols,3-phenylpropan-1-ol,Avion Silver Reposado,1,0.1217995759728061,0.117
Alcohols,3-phenylpropan-1-ol,Avion Silver Reposado,2,0.12794435195055454,0.117
Alcohols,3-phenylpropan-1-ol,Avion Silver Reposado,3,0.12446240918258221,0.117
Alcohols,3-phenylpropan-1-ol,Avion Silver Reposado,4,0.1250352981808108,0.117
Alcohols,3-phenylpropan-1-ol,Avion Silver Reposado,5,0.11835707107810452,0.117
Alcohols,Pent-4-en-1-ol,Cazadores Anejo,1,0.009833449445537882,0.015
Alcohols,Pent-4-en-1-ol,Cazadores Anejo,2,0.016731337170602156,0.015
Alcohols,Pent-4-en-1-ol,Cazadores Anejo,3,0.007255179859832033,0.015
Alcohols,Pent-4-en-1-ol,Cazadores Anejo,4,0.007563440035023858,0.015
Alcohols,Pent-4-en-1-ol,Cazadores Anejo,5,0.023463970900927854,0.015
Alcohols,Pent-4-en-1-ol,El Jimador Anejo,1,0.02000697292970771,0.029
Alcohols,Pent-4-en-1-ol,El Jimador Anejo,2,0.02986991633800587,0.029
Alcohols,Pent-4-en-1-ol,El Jimador Anejo,3,0.02739805261805614,0.029
Alcohols,Pent-4-en-1-ol,El Jimador Anejo,4,0.02974199992901251,0.029
Alcohols,Pent-4-en-1-ol,El Jimador Anejo,5,0.025236174997285626,0.029
Alcohols,Pent-4-en-1-ol,Cabo Wabo Blanco,1,0.04,0.04
Alcohols,Pent-4-en-1-ol,Cabo Wabo Blanco,2,0.04,0.04
Alcohols,Pent-4-en-1-ol,Cabo Wabo Blanco,3,0.04,0.04
Alcohols,Pent-4-en-1-ol,Cabo Wabo Blanco,4,0.04,0.04
Alcohols,Pent-4-en-1-ol,Cabo Wabo Blanco,5,0.04,0.04
Alcohols,Pent-4-en-1-ol,Don Julio Blanco,1,0.11309017577774327,0.091
Alcohols,Pent-4-en-1-ol,Don Julio Blanco,2,0.022325380072786755,0.091
Alcohols,Pent-4-en-1-ol,Don Julio Blanco,3,0.2956291741346505,0.091
Alcohols,Pent-4-en-1-ol,Don Julio Blanco,4,0.01870561060636447,0.091
Alcohols,Pent-4-en-1-ol,Don Julio Blanco,5,0.14568771028143573,0.091
Alcohols,Pent-4-en-1-ol,Espolon Blanco,1,0.03697610717052795,0.036
Alcohols,Pent-4-en-1-ol,Espolon Blanco,2,0.03681003630977643,0.036
Alcohols,Pent-4-en-1-ol,Espolon Blanco,3,0.03806451787624805,0.036
Alcohols,Pent-4-en-1-ol,Espolon Blanco,4,0.04047635644147966,0.036
Alcohols,Pent-4-en-1-ol,Espolon Blanco,5,0.04171081609219538,0.036
Alcohols,Pent-4-en-1-ol,Patron Silver,1,0.03383112835035616,0.04
Alcohols,Pent-4-en-1-ol,Patron Silver,2,0.04362526821626799,0.04
Alcohols,Pent-4-en-1-ol,Patron Silver,3,0.037778027409820905,0.04
Alcohols,Pent-4-en-1-ol,Patron Silver,4,0.04117981766964408,0.04
Alcohols,Pent-4-en-1-ol,Patron Silver,5,0.04517942501451242,0.04
Alcohols,Pent-4-en-1-ol,Casa Noble Crystal,1,0.03870135316853339,0.037
Alcohols,Pent-4-en-1-ol,Casa Noble Crystal,2,0.04505208880595999,0.037
Alcohols,Pent-4-en-1-ol,Casa Noble Crystal,3,0.034685940299723404,0.037
Alcohols,Pent-4-en-1-ol,Casa Noble Crystal,4,0.037727245287695776,0.037
Alcohols,Pent-4-en-1-ol,Casa Noble Crystal,5,0.03686909477072634,0.037
Alcohols,Pent-4-en-1-ol,Tres Generaciones Plata,1,0.039390320522241715,0.038
Alcohols,Pent-4-en-1-ol,Tres Generaciones Plata,2,0.04324244929718133,0.038
Alcohols,Pent-4-en-1-ol,Tres Generaciones Plata,3,0.03981520766517965,0.038
Alcohols,Pent-4-en-1-ol,Tres Generaciones Plata,4,0.039739807498760986,0.038
Alcohols,Pent-4-en-1-ol,Tres Generaciones Plata,5,0.038891745865215085,0.038
Alcohols,Pent-4-en-1-ol,1800 Anejo,1,0.03408509736499529,0.037
Alcohols,Pent-4-en-1-ol,1800 Anejo,2,0.03767447498481648,0.037
Alcohols,Pent-4-en-1-ol,1800 Anejo,3,0.03647458533588119,0.037
Alcohols,Pent-4-en-1-ol,1800 Anejo,4,0.033301547144887034,0.037
Alcohols,Pent-4-en-1-ol,1800 Anejo,5,0.04147109460923498,0.037
Alcohols,Pent-4-en-1-ol,Jose Cuervo Especial,1,0.03956411702259888,0.04
Alcohols,Pent-4-en-1-ol,Jose Cuervo Especial,2,0.037632554788731336,0.04
Alcohols,Pent-4-en-1-ol,Jose Cuervo Especial,3,0.04437105641485422,0.04
Alcohols,Pent-4-en-1-ol,Jose Cuervo Especial,4,0.04030033639544716,0.04
Alcohols,Pent-4-en-1-ol,Jose Cuervo Especial,5,0.03893145519020597,0.04
Alcohols,Pent-4-en-1-ol,Herradura Reposado,1,0.033561716856140275,0.032
Alcohols,Pent-4-en-1-ol,Herradura Reposado,2,0.03009044027940297,0.032
Alcohols,Pent-4-en-1-ol,Herradura Reposado,3,0.03369668134333055,0.032
Alcohols,Pent-4-en-1-ol,Herradura Reposado,4,0.02848016367269209,0.032
Alcohols,Pent-4-en-1-ol,Herradura Reposado,5,0.02962107647763144,0.032
Alcohols,Pent-4-en-1-ol,Milagro Select Barrel Reserve Reposado,1,0.04181373810329088,0.02
Alcohols,Pent-4-en-1-ol,Milagro Select Barrel Reserve Reposado,2,0.020184746867966074,0.02
Alcohols,Pent-4-en-1-ol,Milagro Select Barrel Reserve Reposado,3,0.011285313101774335,0.02
Alcohols,Pent-4-en-1-ol,Milagro Select Barrel Reserve Reposado,4,0.013172215403080487,0.02
Alcohols,Pent-4-en-1-ol,Milagro Select Barrel Reserve Reposado,5,0.012023117589026138,0.02
Alcohols,Pent-4-en-1-ol,Siete Leguas Reposado,1,0.030478058159042816,0.024
Alcohols,Pent-4-en-1-ol,Siete Leguas Reposado,2,0.027022115703072964,0.024
Alcohols,Pent-4-en-1-ol,Siete Leguas Reposado,3,0.0206963002224683,0.024
Alcohols,Pent-4-en-1-ol,Siete Leguas Reposado,4,0.0235756436184097,0.024
Alcohols,Pent-4-en-1-ol,Siete Leguas Reposado,5,0.0223072115091674,0.024
Alcohols,Pent-4-en-1-ol,Clase Azul Reposado,1,0.04104869496327207,0.027
Alcohols,Pent-4-en-1-ol,Clase Azul Reposado,2,0.019330519543835637,0.027
Alcohols,Pent-4-en-1-ol,Clase Azul Reposado,3,0.01942039360771693,0.027
Alcohols,Pent-4-en-1-ol,Clase Azul Reposado,4,0.02774076458872218,0.027
Alcohols,Pent-4-en-1-ol,Clase Azul Reposado,5,0.030979895273636274,0.027
Alcohols,Pent-4-en-1-ol,Corralejo Reposado,1,0.030254230735632437,0.029
Alcohols,Pent-4-en-1-ol,Corralejo Reposado,2,0.023119237729121642,0.029
Alcohols,Pent-4-en-1-ol,Corralejo Reposado,3,0.036715232667905155,0.029
Alcohols,Pent-4-en-1-ol,Corralejo Reposado,4,0.014450039060061164,0.029
Alcohols,Pent-4-en-1-ol,Corralejo Reposado,5,0.016551033430418347,0.029
Alcohols,Pent-4-en-1-ol,Avion Silver Reposado,1,0.029887136498942965,0.031
Alcohols,Pent-4-en-1-ol,Avion Silver Reposado,2,0.03513123822158962,0.031
Alcohols,Pent-4-en-1-ol,Avion Silver Reposado,3,0.03368652346651556,0.031
Alcohols,Pent-4-en-1-ol,Avion Silver Reposado,4,0.030663630028197043,0.031
Alcohols,Pent-4-en-1-ol,Avion Silver Reposado,5,0.03011829076044641,0.031
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Cazadores Anejo,1,0.271063113869942,0.166
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Cazadores Anejo,2,0.24609091989089096,0.166
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Cazadores Anejo,3,0.10938413235663405,0.166
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Cazadores Anejo,4,0.12405827162995454,0.166
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Cazadores Anejo,5,0.20746585508063808,0.166
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,El Jimador Anejo,1,0.2293184624001326,0.242
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,El Jimador Anejo,2,0.24494808038398233,0.242
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,El Jimador Anejo,3,0.24863738736598287,0.242
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,El Jimador Anejo,4,0.2533813773408801,0.242
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,El Jimador Anejo,5,0.25199661816898755,0.242
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Cabo Wabo Blanco,1,0.009433752370882429,0.027
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Cabo Wabo Blanco,2,0.02358577531412741,0.027
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Cabo Wabo Blanco,3,0.022991374929244864,0.027
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Cabo Wabo Blanco,4,0.030346062589173405,0.027
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Cabo Wabo Blanco,5,0.040398597249958784,0.027
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Don Julio Blanco,1,0.008971109239915617,0.012
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Don Julio Blanco,2,0.01411955563925808,0.012
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Don Julio Blanco,3,0.012085175363727647,0.012
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Don Julio Blanco,4,0.013968450660864402,0.012
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Don Julio Blanco,5,0.016887478129405577,0.012
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Espolon Blanco,1,0.054029740465786805,0.046
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Espolon Blanco,2,0.019244430821573493,0.046
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Espolon Blanco,3,0.07127663657470668,0.046
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Espolon Blanco,4,0.09366125491970181,0.046
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Espolon Blanco,5,0.051402372271073984,0.046
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Patron Silver,1,0.05277662895397869,0.049
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Patron Silver,2,0.04961383307200074,0.049
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Patron Silver,3,0.03807309341230387,0.049
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Patron Silver,4,0.04414940685382128,0.049
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Patron Silver,5,0.051110792574568104,0.049
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Casa Noble Crystal,1,0.06723598437390721,0.068
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Casa Noble Crystal,2,0.06079361324794505,0.068
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Casa Noble Crystal,3,0.06810215502094187,0.068
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Casa Noble Crystal,4,0.08376955939697633,0.068
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Casa Noble Crystal,5,0.07878962191879865,0.068
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Tres Generaciones Plata,1,0.06053283003055683,0.068
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Tres Generaciones Plata,2,0.052223356448390434,0.068
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Tres Generaciones Plata,3,0.06859509319388718,0.068
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Tres Generaciones Plata,4,0.048836900892484755,0.068
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Tres Generaciones Plata,5,0.0753406216558145,0.068
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,1800 Anejo,1,0.06954323619079228,0.053
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,1800 Anejo,2,0.05231074261797115,0.053
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,1800 Anejo,3,0.0359257074563753,0.053
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,1800 Anejo,4,0.049321983637825285,0.053
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,1800 Anejo,5,0.07111255228152208,0.053
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Jose Cuervo Especial,1,0.049521956474765615,0.054
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Jose Cuervo Especial,2,0.0566073350318803,0.054
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Jose Cuervo Especial,3,0.05404809569328679,0.054
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Jose Cuervo Especial,4,0.054590814188950024,0.054
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Jose Cuervo Especial,5,0.057012871223011435,0.054
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Herradura Reposado,1,0.009912122429178188,0.015
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Herradura Reposado,2,0.010618961833480977,0.015
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Herradura Reposado,3,0.018945627599088133,0.015
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Herradura Reposado,4,0.01175100549350603,0.015
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Herradura Reposado,5,0.014298262051069276,0.015
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Milagro Select Barrel Reserve Reposado,1,0.0564248685395326,0.023
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Milagro Select Barrel Reserve Reposado,2,0.006733936366435985,0.023
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Milagro Select Barrel Reserve Reposado,3,0.02387870265994533,0.023
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Milagro Select Barrel Reserve Reposado,4,0.04795204213961505,0.023
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Milagro Select Barrel Reserve Reposado,5,0.02686947549537787,0.023
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Siete Leguas Reposado,1,0.014207591844165451,0.015
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Siete Leguas Reposado,2,0.01814978615645902,0.015
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Siete Leguas Reposado,3,0.027200333405117894,0.015
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Siete Leguas Reposado,4,0.03001060737410665,0.015
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Siete Leguas Reposado,5,0.014463015349061891,0.015
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Clase Azul Reposado,1,0.05811426669695452,0.037
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Clase Azul Reposado,2,0.021052953007523426,0.037
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Clase Azul Reposado,3,0.03797265388890536,0.037
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Clase Azul Reposado,4,0.08172499458954194,0.037
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Clase Azul Reposado,5,0.023292501795904162,0.037
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Corralejo Reposado,1,0.01974284910328602,0.029
Aldehydes,4-hydroxy-3-5-dimethoxybenzaldehyde,Corralejo Reposado,2,0.01986339470375175,0.029
