peak_start,peak_end,peak_ID,path_to_cdf_csv,area,peak_number_within_sample,rt_offset,peak_start_rt_offset,peak_end_rt_offset,PCB_number,Bioprospector,State,Plant_Common_Name,October_11th_15th,Composition,Genus,Species,Organ,Date,GC_sample_present,GC_success,Injection_volume_uL,Notes,Rerun,...16,percent_area
3104.374,3130.546,37-heptatriacontane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_43/PCB_43.CDF.csv,2222257.733,5,0,3104.374,3130.546,PCB_43,Evan LaBrant,NE,Opuntia,,alkanes_(100%),Opuntia,sp,cladode,2019-10-09 00:00:00,1,good,,,,,15.77182407
2126.421,2143.534,29-nonacosane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_44/PCB_44.CDF.csv,2716690.457,1,0,2126.421,2143.534,PCB_44,Evan LaBrant,NE,Opuntia,,alkanes_(100%),Opuntia,sp,cladode,2019-10-09 00:00:00,1,good,,,,,4.473998998
2376.57,2398.716,31-hentriacontane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_44/PCB_44.CDF.csv,9068059.155,2,0,2376.57,2398.716,PCB_44,Evan LaBrant,NE,Opuntia,,alkanes_(100%),Opuntia,sp,cladode,2019-10-09 00:00:00,1,good,,,,,14.93379103
2439.988,2455.088,28-octacosan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_44/PCB_44.CDF.csv,5730192.654,3,0,2439.988,2455.088,PCB_44,Evan LaBrant,NE,Opuntia,,alkanes_(100%),Opuntia,sp,cladode,2019-10-09 00:00:00,1,good,,,,,9.436804302
2618.666,2640.309,33-tritriacontane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_44/PCB_44.CDF.csv,15947713.23,4,0,2618.666,2640.309,PCB_44,Evan LaBrant,NE,Opuntia,,alkanes_(100%),Opuntia,sp,cladode,2019-10-09 00:00:00,1,good,,,,,26.2635932
2672.018,2693.66,30-triacontan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_44/PCB_44.CDF.csv,6259334.134,5,0,2672.018,2693.66,PCB_44,Evan LaBrant,NE,Opuntia,,alkanes_(100%),Opuntia,sp,cladode,2019-10-09 00:00:00,1,good,,,,,10.30822432
2774.695,2787.781,30-melissic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_44/PCB_44.CDF.csv,4109599.784,6,0,2774.695,2787.781,PCB_44,Evan LaBrant,NE,Opuntia,,alkanes_(100%),Opuntia,sp,cladode,2019-10-09 00:00:00,1,good,,,,,6.767920603
2850.696,2868.312,35-pentatriacontane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_44/PCB_44.CDF.csv,10697625.95,7,0,2850.696,2868.312,PCB_44,Evan LaBrant,NE,Opuntia,,alkanes_(100%),Opuntia,sp,cladode,2019-10-09 00:00:00,1,good,,,,,17.6174535
3006.724,3025.85,32-lacceroic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_44/PCB_44.CDF.csv,6192533.972,8,0,3006.724,3025.85,PCB_44,Evan LaBrant,NE,Opuntia,,alkanes_(100%),Opuntia,sp,cladode,2019-10-09 00:00:00,1,good,,,,,10.19821405
938.095,961.248,16-palmitic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_45/PCB_45.CDF.csv,877714.2046,1,0,938.095,961.248,PCB_45,Evan LaBrant,NE,Opuntia,,"alcohols_(60%),alkanes_(40%)",Opuntia,sp,cladode,2019-10-09 00:00:00,1,good,,,,,7.351105
1205.861,1232.536,18-stearic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_45/PCB_45.CDF.csv,855777.7009,2,0,1205.861,1232.536,PCB_45,Evan LaBrant,NE,Opuntia,,"alcohols_(60%),alkanes_(40%)",Opuntia,sp,cladode,2019-10-09 00:00:00,1,good,,,,,7.167380569
2439.493,2465.163,28-octacosan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_45/PCB_45.CDF.csv,3468115.94,3,0,2439.493,2465.163,PCB_45,Evan LaBrant,NE,Opuntia,,"alcohols_(60%),alkanes_(40%)",Opuntia,sp,cladode,2019-10-09 00:00:00,1,good,,,,,29.04645304
2674.04,2687.126,30-triacontan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_45/PCB_45.CDF.csv,2463961.954,4,0,2674.04,2687.126,PCB_45,Evan LaBrant,NE,Opuntia,,"alcohols_(60%),alkanes_(40%)",Opuntia,sp,cladode,2019-10-09 00:00:00,1,good,,,,,20.63637907
2851.711,2877.884,40-tetracontane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_45/PCB_45.CDF.csv,2991204.351,5,0,2851.711,2877.884,PCB_45,Evan LaBrant,NE,Opuntia,,"alcohols_(60%),alkanes_(40%)",Opuntia,sp,cladode,2019-10-09 00:00:00,1,good,,,,,25.05218344
2903.553,2915.632,32-dotriacontan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_45/PCB_45.CDF.csv,1283120.663,6,0,2903.553,2915.632,PCB_45,Evan LaBrant,NE,Opuntia,,"alcohols_(60%),alkanes_(40%)",Opuntia,sp,cladode,2019-10-09 00:00:00,1,good,,,,,10.74649889
936.089,965.281,16-palmitic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_46/PCB_46.CDF.csv,436638.7299,1,0,936.089,965.281,PCB_46,Evan LaBrant,NE,Opuntia,,"alcohols_(60%),alkanes_(40%)",Opuntia,sp,cladode,2019-10-09 00:00:00,1,good,,,,,6.015594396
1203.351,1232.543,18-stearic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_46/PCB_46.CDF.csv,388223.0532,2,0,1203.351,1232.543,PCB_46,Evan LaBrant,NE,Opuntia,,"alcohols_(60%),alkanes_(40%)",Opuntia,sp,cladode,2019-10-09 00:00:00,1,good,,,,,5.34856911
1441.924,1463.566,unknown,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_46/PCB_46.CDF.csv,1176927.037,3,0,1441.924,1463.566,PCB_46,Evan LaBrant,NE,Opuntia,,"alcohols_(60%),alkanes_(40%)",Opuntia,sp,cladode,2019-10-09 00:00:00,1,good,,,,,16.21458474
2436.984,2460.64,28-octacosan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_46/PCB_46.CDF.csv,1686932.006,4,0,2436.984,2460.64,PCB_46,Evan LaBrant,NE,Opuntia,,"alcohols_(60%),alkanes_(40%)",Opuntia,sp,cladode,2019-10-09 00:00:00,1,good,,,,,23.24094961
2674.047,2691.663,30-triacontan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_46/PCB_46.CDF.csv,1454976.376,5,0,2674.047,2691.663,PCB_46,Evan LaBrant,NE,Opuntia,,"alcohols_(60%),alkanes_(40%)",Opuntia,sp,cladode,2019-10-09 00:00:00,1,good,,,,,20.04528488
2847.188,2868.831,35-pentatriacontane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_46/PCB_46.CDF.csv,2114749.781,6,0,2847.188,2868.831,PCB_46,Evan LaBrant,NE,Opuntia,,"alcohols_(60%),alkanes_(40%)",Opuntia,sp,cladode,2019-10-09 00:00:00,1,good,,,,,29.13501726
936.581,953.694,16-palmitic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_47/PCB_47.CDF.csv,275583,1,0,936.581,953.694,PCB_47,Evan LaBrant,NE,Opuntia,,alcohols_(100%),Opuntia,sp,cladode,2019-10-09 00:00:00,1,good,,,,,11.18042006
1202.333,1237.565,18-stearic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_47/PCB_47.CDF.csv,312284.085,2,0,1202.333,1237.565,PCB_47,Evan LaBrant,NE,Opuntia,,alcohols_(100%),Opuntia,sp,cladode,2019-10-09 00:00:00,1,good,,,,,12.66938545
2439.489,2465.158,28-octacosan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_47/PCB_47.CDF.csv,1139082.088,3,0,2439.489,2465.158,PCB_47,Evan LaBrant,NE,Opuntia,,alcohols_(100%),Opuntia,sp,cladode,2019-10-09 00:00:00,1,good,,,,,46.21263368
2674.035,2688.632,30-triacontan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_47/PCB_47.CDF.csv,737922.4372,4,0,2674.035,2688.632,PCB_47,Evan LaBrant,NE,Opuntia,,alcohols_(100%),Opuntia,sp,cladode,2019-10-09 00:00:00,1,good,,,,,29.93756081
2125.92,2141.523,29-nonacosane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_48/PCB_48.CDF.csv,6778620.879,1,0,2125.92,2141.523,PCB_48,Evan LaBrant,NE,Opuntia,,"alcohols_(40%),alkanes_(60%)",Opuntia,sp,cladode,2019-10-09 00:00:00,1,good,,,,,9.327163711
2379.592,2395.195,31-hentriacontane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_48/PCB_48.CDF.csv,9834915.81,2,0,2379.592,2395.195,PCB_48,Evan LaBrant,NE,Opuntia,,"alcohols_(40%),alkanes_(60%)",Opuntia,sp,cladode,2019-10-09 00:00:00,1,good,,,,,13.53252697
2436.971,2459.117,28-octacosan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_48/PCB_48.CDF.csv,5318124.475,3,0,2436.971,2459.117,PCB_48,Evan LaBrant,NE,Opuntia,,"alcohols_(40%),alkanes_(60%)",Opuntia,sp,cladode,2019-10-09 00:00:00,1,good,,,,,7.317567762
2623.198,2645.344,33-tritriacontane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_48/PCB_48.CDF.csv,11755896.64,4,0,2623.198,2645.344,PCB_48,Evan LaBrant,NE,Opuntia,,"alcohols_(40%),alkanes_(60%)",Opuntia,sp,cladode,2019-10-09 00:00:00,1,good,,,,,16.17573464
2674.537,2690.14,30-triacontan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_48/PCB_48.CDF.csv,4627326.267,5,0,2674.537,2690.14,PCB_48,Evan LaBrant,NE,Opuntia,,"alcohols_(40%),alkanes_(60%)",Opuntia,sp,cladode,2019-10-09 00:00:00,1,good,,,,,6.367051707
2767.651,2786.273,30-melissic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_48/PCB_48.CDF.csv,6899026.509,6,0,2767.651,2786.273,PCB_48,Evan LaBrant,NE,Opuntia,,"alcohols_(40%),alkanes_(60%)",Opuntia,sp,cladode,2019-10-09 00:00:00,1,good,,,,,9.492837975
2847.175,2877.374,35-pentatriacontane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_48/PCB_48.CDF.csv,17307171.05,7,0,2847.175,2877.374,PCB_48,Evan LaBrant,NE,Opuntia,,"alcohols_(40%),alkanes_(60%)",Opuntia,sp,cladode,2019-10-09 00:00:00,1,good,,,,,23.81410919
4053.629,4090.874,eicosyl eicosanoate(20-20)/octadecyl docosanoate (18-22),/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_48/PCB_48.CDF.csv,10155040.38,8,0,4053.629,4090.874,PCB_48,Evan LaBrant,NE,Opuntia,,"alcohols_(40%),alkanes_(60%)",Opuntia,sp,cladode,2019-10-09 00:00:00,1,good,,,,,13.97300805
930.038,953.694,16-palmitic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_49/PCB_49.CDF.csv,1287261.308,1,0,930.038,953.694,PCB_49,Evan LaBrant,NE,Opuntia,,alkanes_(100%),Opuntia,sp,cladode,2019-10-09 00:00:00,1,good,,,,,2.630456638
1197.3,1225.485,18-stearic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_49/PCB_49.CDF.csv,996973,2,0,1197.3,1225.485,PCB_49,Evan LaBrant,NE,Opuntia,,alkanes_(100%),Opuntia,sp,cladode,2019-10-09 00:00:00,1,good,,,,,2.037266427
2121.895,2148.068,29-nonacosane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_49/PCB_49.CDF.csv,5850732.392,3,0,2121.895,2148.068,PCB_49,Evan LaBrant,NE,Opuntia,,alkanes_(100%),Opuntia,sp,cladode,2019-10-09 00:00:00,1,good,,,,,11.95569055
2251.248,2277.924,30-triacontane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_49/PCB_49.CDF.csv,2744293.662,4,0,2251.248,2277.924,PCB_49,Evan LaBrant,NE,Opuntia,,alkanes_(100%),Opuntia,sp,cladode,2019-10-09 00:00:00,1,good,,,,,5.607832251
2376.574,2398.72,31-hentriacontane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_49/PCB_49.CDF.csv,9510938.065,5,0,2376.574,2398.72,PCB_49,Evan LaBrant,NE,Opuntia,,alkanes_(100%),Opuntia,sp,cladode,2019-10-09 00:00:00,1,good,,,,,19.43514499
2439.489,2456.602,28-octacosan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_49/PCB_49.CDF.csv,3474378.101,6,0,2439.489,2456.602,PCB_49,Evan LaBrant,NE,Opuntia,,alkanes_(100%),Opuntia,sp,cladode,2019-10-09 00:00:00,1,good,,,,,7.099724725
2624.207,2641.32,33-tritriacontane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_49/PCB_49.CDF.csv,9361736.25,7,0,2624.207,2641.32,PCB_49,Evan LaBrant,NE,Opuntia,,alkanes_(100%),Opuntia,sp,cladode,2019-10-09 00:00:00,1,good,,,,,19.13025825
2672.022,2689.135,30-triacontan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_49/PCB_49.CDF.csv,3881499.457,8,0,2672.022,2689.135,PCB_49,Evan LaBrant,NE,Opuntia,,alkanes_(100%),Opuntia,sp,cladode,2019-10-09 00:00:00,1,good,,,,,7.931657656
2850.7,2872.846,35-pentatriacontane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_49/PCB_49.CDF.csv,11828987.93,9,0,2850.7,2872.846,PCB_49,Evan LaBrant,NE,Opuntia,,alkanes_(100%),Opuntia,sp,cladode,2019-10-09 00:00:00,1,good,,,,,24.17196852
966.787,986.92,16-palmitic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_5/PCB_5.CDF.csv,41893069.73,1,0,966.787,986.92,PCB_5,Evan LaBrant,NE,Pineapple,x,"dotraicontanol_(85%),triacontanol_(15%)",Ananas,comosus,leaf,2019-07-01 00:00:00,1,good,,,,,11.78341526
2714.811,2730.917,30-triacontan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_5/PCB_5.CDF.csv,38423482.49,2,0,2714.811,2730.917,PCB_5,Evan LaBrant,NE,Pineapple,x,"dotraicontanol_(85%),triacontanol_(15%)",Ananas,comosus,leaf,2019-07-01 00:00:00,1,good,,,,,10.80751191
2944.827,2961.437,32-dotriacontan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_5/PCB_5.CDF.csv,275209149,3,0,2944.827,2961.437,PCB_5,Evan LaBrant,NE,Pineapple,x,"dotraicontanol_(85%),triacontanol_(15%)",Ananas,comosus,leaf,2019-07-01 00:00:00,1,good,,,,,77.40907284
1925.644,1956.737,27-heptacosan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_52/PCB_52.CDF.csv,240303.5158,1,0,1925.644,1956.737,PCB_52,Jamie Scholer,CA,Euphorbia,,…,Euphorbia,resinifera,leaf,,,GOOD,0.5,,,,0.8647199785
1999.554,2007.2,29-nonacosane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_52/PCB_52.CDF.csv,258422.6757,2,0,1999.554,2007.2,PCB_52,Jamie Scholer,CA,Euphorbia,,…,Euphorbia,resinifera,leaf,,,GOOD,0.5,,,,0.9299208537
2053.075,2086.207,28-octacosan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_52/PCB_52.CDF.csv,26617574.98,3,0,2053.075,2086.207,PCB_52,Jamie Scholer,CA,Euphorbia,,…,Euphorbia,resinifera,leaf,,,GOOD,0.5,,,,95.78198968
2229.44,2265.63,33-tritriacontane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_52/PCB_52.CDF.csv,673448.3108,4,0,2229.44,2265.63,PCB_52,Jamie Scholer,CA,Euphorbia,,…,Euphorbia,resinifera,leaf,,,GOOD,0.5,,,,2.423369491
2054.613,2082.138,28-octacosan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_53/PCB_53.CDF.csv,7744058.638,1,0,2054.613,2082.138,PCB_53,Kyle,CA,agave,,…,Agave,cerulata,,,,GOOD,3,,,,65.66558601
2292.654,2308.965,30-triacontan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_53/PCB_53.CDF.csv,2598408.115,2,0,2292.654,2308.965,PCB_53,Kyle,CA,agave,,…,Agave,cerulata,,,,GOOD,3,,,,22.03314819
2508.267,2538.85,32-dotriacontan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_53/PCB_53.CDF.csv,1450710.022,3,0,2508.267,2538.85,PCB_53,Kyle,CA,agave,,…,Agave,cerulata,,,,GOOD,3,,,,12.30126581
2354.323,2373.182,29-nonacosanal,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_54/PCB_54.CDF.csv,13058787.25,1,0,2354.323,2373.182,PCB_54,Jamie Scholer,CA,,,…,Myrtillocactus,geometricans,,,,GOOD,0.5,get,,,91.18756957
2589.815,2603.068,31-hentriacontanal,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_54/PCB_54.CDF.csv,1262010.323,2,0,2589.815,2603.068,PCB_54,Jamie Scholer,CA,,,…,Myrtillocactus,geometricans,,,,GOOD,0.5,get,,,8.81243043
695.689,709.451,16-palmitic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_56/PCB_56.CDF.csv,488693.7869,1,0,695.689,709.451,PCB_56,Lucas Busta,CA,,,…,Pachycereus,pringlei,,,,GOOD,3,,,,3.971592217
2054.612,2070.924,28-octacosan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_56/PCB_56.CDF.csv,4902139.66,2,0,2054.612,2070.924,PCB_56,Lucas Busta,CA,,,…,Pachycereus,pringlei,,,,GOOD,3,,,,39.83946644
2460.862,2485.329,35-pentatriacontane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_56/PCB_56.CDF.csv,4119276.792,3,0,2460.862,2485.329,PCB_56,Lucas Busta,CA,,,…,Pachycereus,pringlei,,,,GOOD,3,,,,33.47717545
2676.476,2695.335,37-heptatriacontane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_56/PCB_56.CDF.csv,2794621.974,4,0,2676.476,2695.335,PCB_56,Lucas Busta,CA,,,…,Pachycereus,pringlei,,,,GOOD,3,,,,22.71176589
1803.319,1832.373,26-hexacosan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_62/PCB_62.CDF.csv,1761908.881,1,0,1803.319,1832.373,PCB_62,Lucas Busta,CA,agave,,…,Agave,chrysantha,,,,good,2,,,,6.933955946
1983.252,2020.462,31-hentriacontane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_62/PCB_62.CDF.csv,2523794.766,2,0,1983.252,2020.462,PCB_62,Lucas Busta,CA,agave,,…,Agave,chrysantha,,,,good,2,,,,9.932342082
2049.006,2088.765,28-octacosan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_62/PCB_62.CDF.csv,12378672.84,3,0,2049.006,2088.765,PCB_62,Lucas Busta,CA,agave,,…,Agave,chrysantha,,,,good,2,,,,48.71601083
2228.939,2259.012,33-tritriacontane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_62/PCB_62.CDF.csv,2752280.453,4,0,2228.939,2259.012,PCB_62,Lucas Busta,CA,agave,,…,Agave,chrysantha,,,,good,2,,,,10.83154278
2283.479,2313.553,30-triacontan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_62/PCB_62.CDF.csv,3512767.988,5,0,2283.479,2313.553,PCB_62,Lucas Busta,CA,agave,,…,Agave,chrysantha,,,,good,2,,,,13.82442573
2501.131,2535.283,32-dotriacontan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_62/PCB_62.CDF.csv,1766708.583,6,0,2501.131,2535.283,PCB_62,Lucas Busta,CA,agave,,…,Agave,chrysantha,,,,good,2,,,,6.952845073
2706.04,2750.386,34-tetratriacontan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_62/PCB_62.CDF.csv,713732.0093,7,0,2706.04,2750.386,PCB_62,Lucas Busta,CA,agave,,…,Agave,chrysantha,,,,good,2,,,,2.808877555
693.13,717.597,16-palmitic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_65/PCB_65.CDF.csv,494346.2997,1,0,693.13,717.597,PCB_65,Jamie Scholer,CA,,,…,Dasylinion,wheeleri,,,,GOOD,0.5,,,,8.024984433
903.136,927.603,18-stearic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_65/PCB_65.CDF.csv,289630.0254,2,0,903.136,927.603,PCB_65,Jamie Scholer,CA,,,…,Dasylinion,wheeleri,,,,GOOD,0.5,,,,4.701717089
1272.686,1308.877,5847_dioctyl phthalate,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_65/PCB_65.CDF.csv,239042.307,3,0,1272.686,1308.877,PCB_65,Jamie Scholer,CA,,,…,Dasylinion,wheeleri,,,,GOOD,0.5,,,,3.880499953
1480.144,1502.062,19-nonadecane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_65/PCB_65.CDF.csv,184236.1935,4,0,1480.144,1502.062,PCB_65,Jamie Scholer,CA,,,…,Dasylinion,wheeleri,,,,GOOD,0.5,,,,2.990803382
1735.006,1771.196,25-pentacosane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_65/PCB_65.CDF.csv,190454.1051,5,0,1735.006,1771.196,PCB_65,Jamie Scholer,CA,,,…,Dasylinion,wheeleri,,,,GOOD,0.5,,,,3.091742023
2037.782,2082.128,28-octacosan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_65/PCB_65.CDF.csv,397003.6325,6,0,2037.782,2082.128,PCB_65,Jamie Scholer,CA,,,…,Dasylinion,wheeleri,,,,GOOD,0.5,,,,6.444769532
2205.99,2255.943,16-hentriacontan-1-one,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_65/PCB_65.CDF.csv,4001108.29,7,0,2205.99,2255.943,PCB_65,Jamie Scholer,CA,,,…,Dasylinion,wheeleri,,,,GOOD,0.5,,,,64.95210293
2287.037,2308.955,30-triacontan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_65/PCB_65.CDF.csv,364269.597,8,0,2287.037,2308.955,PCB_65,Jamie Scholer,CA,,,…,Dasylinion,wheeleri,,,,GOOD,0.5,,,,5.913380655
684.474,723.213,16-palmitic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_68/PCB_68.CDF.csv,562804.1118,1,0,684.474,723.213,PCB_68,Lucas Busta,CA,,,…,Yucca,whipplei,,,,GOOD,1,,,,4.816893807
891.932,925.064,18-stearic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_68/PCB_68.CDF.csv,252365.8309,2,0,891.932,925.064,PCB_68,Lucas Busta,CA,,,…,Yucca,whipplei,,,,GOOD,1,,,,2.159933417
1278.303,1308.886,5847_dioctyl phthalate,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_68/PCB_68.CDF.csv,254011,3,0,1278.303,1308.886,PCB_68,Lucas Busta,CA,,,…,Yucca,whipplei,,,,GOOD,1,,,,2.17401399
1981.722,2020.461,31-hentriacontane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_68/PCB_68.CDF.csv,1413977.512,4,0,1981.722,2020.461,PCB_68,Lucas Busta,CA,,,…,Yucca,whipplei,,,,GOOD,1,,,,12.10186525
2040.34,2079.079,27-heptacosan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_68/PCB_68.CDF.csv,1552684.481,5,0,2040.34,2079.079,PCB_68,Lucas Busta,CA,,,…,Yucca,whipplei,,,,GOOD,1,,,,13.28902206
2105.075,2138.207,32-dotriacontane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_68/PCB_68.CDF.csv,477514.1285,6,0,2105.075,2138.207,PCB_68,Lucas Busta,CA,,,…,Yucca,whipplei,,,,GOOD,1,,,,4.086919054
2225.37,2267.167,33-tritriacontane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_68/PCB_68.CDF.csv,5537275.675,7,0,2225.37,2267.167,PCB_68,Lucas Busta,CA,,,…,Yucca,whipplei,,,,GOOD,1,,,,47.39210028
2284.498,2314.571,30-triacontan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_68/PCB_68.CDF.csv,1633330.71,8,0,2284.498,2314.571,PCB_68,Lucas Busta,CA,,,…,Yucca,whipplei,,,,GOOD,1,,,,13.97925214
693.125,703.83,16-palmitic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_74/PCB_74.CDF.csv,279652.4644,1,0,693.125,703.83,PCB_74,Lucas Busta,MN,blackberry,,…,Rubus,sp,young_stem,,,GOOD,1,,,,0.9389600998
897.525,924.03,18-stearic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_74/PCB_74.CDF.csv,373894.567,2,0,897.525,924.03,PCB_74,Lucas Busta,MN,blackberry,,…,Rubus,sp,young_stem,,,GOOD,1,,,,1.255387042
1273.191,1306.833,5847_dioctyl phthalate,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_74/PCB_74.CDF.csv,839617.5411,3,0,1273.191,1306.833,PCB_74,Lucas Busta,MN,blackberry,,…,Rubus,sp,young_stem,,,GOOD,1,,,,2.819096809
1481.668,1496.45,27-heptacosane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_74/PCB_74.CDF.csv,401427,4,0,1481.668,1496.45,PCB_74,Lucas Busta,MN,blackberry,,…,Rubus,sp,young_stem,,,GOOD,1,,,,1.347829839
1906.268,1951.124,28-octacosanal,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_74/PCB_74.CDF.csv,9924613.194,5,0,1906.268,1951.124,PCB_74,Lucas Busta,MN,blackberry,,…,Rubus,sp,young_stem,,,GOOD,1,,,,33.32284525
2154.504,2171.834,28-montanic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_74/PCB_74.CDF.csv,926173.3998,6,0,2154.504,2171.834,PCB_74,Lucas Busta,MN,blackberry,,…,Rubus,sp,young_stem,,,GOOD,1,,,,3.109716447
2171.834,2199.869,30-triacontanal,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_74/PCB_74.CDF.csv,5870490.062,7,0,2171.834,2199.869,PCB_74,Lucas Busta,MN,blackberry,,…,Rubus,sp,young_stem,,,GOOD,1,,,,19.71073613
2387.957,2413.953,30-melissic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_74/PCB_74.CDF.csv,1490605.301,8,0,2387.957,2413.953,PCB_74,Lucas Busta,MN,blackberry,,…,Rubus,sp,young_stem,,,GOOD,1,,,,5.004850951
2604.08,2630.076,25-pentacosanal,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_74/PCB_74.CDF.csv,9676737.117,9,0,2604.08,2630.076,PCB_74,Lucas Busta,MN,blackberry,,…,Rubus,sp,young_stem,,,GOOD,1,,,,32.49057743
693.128,717.594,16-palmitic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_75/PCB_75.CDF.csv,2164321.917,1,0,693.128,717.594,PCB_75,Lucas Busta,MN,iris,,…,Iris,sp,leaf,,,GOOD,1,,,,1.068729327
